mag,place,latitude,longitude,year
3.0,"10 km NE of Marshall, Oklahoma",36.2093,-97.5363,2014
4.0,"9 km SSE of Covington, Oklahoma",36.2237,-97.5535,2014
3.1,"13 km N of Coyle, Oklahoma",36.0776,-97.23,2014
3.2,"7 km SSE of Red Rock, Oklahoma",36.3908,-97.152,2014
3.1,"5 km S of Guthrie, Oklahoma",35.8264,-97.4327,2014
3.4,"6 km S of Guthrie, Oklahoma",35.82,-97.4318,2014
3.2,"3 km ENE of Morrison, Oklahoma",36.3028,-96.9742,2014
3.5,"5 km WNW of Skedee, Oklahoma",36.4035,-96.7616,2014
3.0,"6 km W of Foster, Oklahoma",34.6213,-97.556,2014
3.0,"6 km S of Guthrie, Oklahoma",35.8184,-97.4203,2014
3.3,"6 km SW of Boley, Oklahoma",35.4467,-96.5259,2014
3.6,"5 km WNW of Foster, Oklahoma",34.6292,-97.5457,2014
3.1,"6 km S of Guthrie, Oklahoma",35.8207,-97.4231,2014
3.0,"1 km NNE of Medford, Oklahoma",36.821999999999996,-97.7235,2014
3.6,"6 km S of Guthrie, Oklahoma",35.8185,-97.4199,2014
3.0,"2 km NE of Medford, Oklahoma",36.8209,-97.7187,2014
3.3,"11 km ENE of Orlando, Oklahoma",36.1779,-97.2593,2014
3.3,"6 km NE of Hunter, Oklahoma",36.6022,-97.6084,2014
3.8,"6 km NE of Hunter, Oklahoma",36.6028,-97.6131,2014
3.0,"6 km S of Guthrie, Oklahoma",35.818000000000005,-97.4225,2014
3.2,"3 km ESE of Perry, Oklahoma",36.2725,-97.2529,2014
3.8,"10 km ENE of Orlando, Oklahoma",36.1813,-97.2693,2014
3.3,"10 km ENE of Orlando, Oklahoma",36.1783,-97.2639,2014
3.2,"8 km W of Quay, Oklahoma",36.1468,-96.8081,2014
3.0,"8 km W of Quay, Oklahoma",36.1479,-96.8049,2014
3.2,"5 km SE of Wakita, Oklahoma",36.846,-97.8781,2014
3.2,"2 km NE of Medford, Oklahoma",36.8204,-97.715,2014
3.0,"6 km S of Guthrie, Oklahoma",35.8204,-97.4227,2014
3.2,"6 km S of Guthrie, Oklahoma",35.8203,-97.4257,2014
3.9,"7 km S of Guthrie, Oklahoma",35.8141,-97.4275,2014
3.1,"7 km ESE of Nash, Oklahoma",36.6337,-97.9813,2014
3.1,"8 km SSE of Byron, Oklahoma",36.8405,-98.2455,2014
3.1,"6 km S of Guthrie, Oklahoma",35.8164,-97.4177,2014
3.5,"7 km N of Hillsdale, Oklahoma",36.6289,-97.9818,2014
3.3,"10 km ENE of Orlando, Oklahoma",36.1785,-97.2678,2014
3.0,"6 km NNW of Orlando, Oklahoma",36.1963,-97.4148,2014
3.2,"9 km SSE of Covington, Oklahoma",36.2223,-97.5547,2014
3.4,"7 km NNW of Hunter, Oklahoma",36.6233,-97.6933,2014
3.7,"10 km ENE of Orlando, Oklahoma",36.1839,-97.2705,2014
3.3,"12 km WNW of Renfrow, Oklahoma",36.9682,-97.7852,2014
3.0,"6 km SW of Glencoe, Oklahoma",36.1783,-96.9684,2014
3.0,"7 km N of Orlando, Oklahoma",36.217,-97.3944,2014
3.4,"6 km NNW of Orlando, Oklahoma",36.1976,-97.4119,2014
3.5,"4 km SE of Wakita, Oklahoma",36.8539,-97.8867,2014
3.6,"1 km NE of Medford, Oklahoma",36.8141,-97.7236,2014
3.9,"1 km NE of Medford, Oklahoma",36.821,-97.7216,2014
3.1,"2 km NE of Medford, Oklahoma",36.82,-97.7158,2014
3.4,"8 km NNW of Hunter, Oklahoma",36.6357,-97.7,2014
3.3,"6 km NW of Orlando, Oklahoma",36.1983,-97.4191,2014
3.0,"5 km NNW of Orlando, Oklahoma",36.1973,-97.4039,2014
3.4,"5 km ENE of Hunter, Oklahoma",36.5792,-97.6055,2014
3.4,"2 km WNW of Aline, Oklahoma",36.5191,-98.4726,2014
3.3,"11 km W of Jefferson, Oklahoma",36.7184,-97.9189,2014
3.2,"10 km W of Jefferson, Oklahoma",36.7266,-97.9132,2014
3.0,"9 km WSW of Renfrow, Oklahoma",36.9043,-97.7616,2014
3.0,"5 km NNW of Orlando, Oklahoma",36.1954,-97.4061,2014
3.1,"3 km NW of Jones, Oklahoma",35.5875,-97.3212,2014
3.2,Oklahoma,35.5881,-97.3216,2014
3.4,"6 km N of Hillsdale, Oklahoma",36.625,-97.9865,2014
3.4,"6 km N of Hillsdale, Oklahoma",36.6189,-97.9985,2014
3.2,"6 km S of Guthrie, Oklahoma",35.8189,-97.4313,2014
3.0,"9 km NE of Marshall, Oklahoma",36.2212,-97.5554,2014
3.1,"2 km S of Lucien, Oklahoma",36.254,-97.4547,2014
3.2,"14 km ESE of Orlando, Oklahoma",36.0942,-97.2286,2014
3.0,"6 km SW of Cushing, Oklahoma",35.94,-96.8084,2014
3.1,"6 km S of Guthrie, Oklahoma",35.8168,-97.4346,2014
3.3,"6 km ESE of Orlando, Oklahoma",36.1175,-97.3161,2014
3.3,"11 km W of Jefferson, Oklahoma",36.7201,-97.9197,2014
3.0,"7 km S of Guthrie, Oklahoma",35.8135,-97.4358,2014
3.1,"5 km SE of Byron, Oklahoma",36.8594,-98.2553,2014
3.0,"4 km NNW of Meridian, Oklahoma",35.8829,-97.2688,2014
3.0,"5 km ESE of Wakita, Oklahoma",36.8571,-97.8673,2014
3.3,"5 km NNW of Meridian, Oklahoma",35.885999999999996,-97.2634,2014
3.1,"4 km NNW of Meridian, Oklahoma",35.8832,-97.2625,2014
4.4,"12 km SSW of Guthrie, Oklahoma",35.7727,-97.4677,2014
3.4,"3 km S of Jet, Oklahoma",36.6317,-98.18799999999999,2014
3.5,"4 km NW of Cromwell, Oklahoma",35.372,-96.48700000000001,2014
3.7,"7 km SSE of Byron, Oklahoma",36.8395,-98.2541,2014
3.1,"5 km SE of Wakita, Oklahoma",36.8527,-97.8712,2014
3.1,"5 km ESE of Wakita, Oklahoma",36.8584,-97.8714,2014
3.2,"5 km SE of Wakita, Oklahoma",36.8516,-97.8693,2014
3.4,"5 km ESE of Wakita, Oklahoma",36.8605,-97.87299999999999,2014
3.4,"5 km ESE of Wakita, Oklahoma",36.8611,-97.8714,2014
3.2,"7 km WNW of Meridian, Oklahoma",35.8614,-97.3225,2014
3.3,"7 km NNW of Hunter, Oklahoma",36.6268,-97.685,2014
3.0,"9 km WSW of Mulhall, Oklahoma",36.044000000000004,-97.514,2014
3.3,"10 km W of Morrison, Oklahoma",36.2885,-97.1224,2014
3.3,"5 km ESE of Wakita, Oklahoma",36.859,-97.863,2014
3.0,"7 km S of Guthrie, Oklahoma",35.8156,-97.4221,2014
3.0,"7 km S of Guthrie, Oklahoma",35.8142,-97.4172,2014
3.3,"7 km S of Guthrie, Oklahoma",35.8158,-97.4201,2014
3.3,"6 km S of Guthrie, Oklahoma",35.82,-97.429,2014
3.2,"9 km SW of Wakita, Oklahoma",36.8175,-97.9961,2014
3.0,"1 km NE of Jones, Oklahoma",35.5776,-97.277,2014
3.0,"5 km ENE of Hunter, Oklahoma",36.580999999999996,-97.60600000000001,2014
3.3,"9 km SW of Wakita, Oklahoma",36.818000000000005,-97.98899999999999,2014
3.2,"7 km NNE of Lake Aluma, Oklahoma",35.5977,-97.4066,2014
3.3,"7 km S of Guthrie, Oklahoma",35.815,-97.42,2014
3.1,"9 km SE of Warwick, Oklahoma",35.614000000000004,-96.9408,2014
3.0,"6 km S of Guthrie, Oklahoma",35.8178,-97.4241,2014
3.2,"12 km SSW of Guthrie, Oklahoma",35.772,-97.477,2014
3.1,"7 km ENE of Nescatunga, Oklahoma",36.773,-98.069,2014
3.2,"9 km E of Nescatunga, Oklahoma",36.7621,-98.0439,2014
3.2,"4 km ENE of Hunter, Oklahoma",36.5823,-97.6107,2014
3.2,"3 km E of Covington, Oklahoma",36.3006,-97.54299999999999,2014
3.2,"8 km NNE of Edmond, Oklahoma",35.7185,-97.432,2014
3.3,"8 km NNE of Edmond, Oklahoma",35.718,-97.426,2014
3.3,Oklahoma,35.719,-97.427,2014
4.3,"9 km E of Nescatunga, Oklahoma",36.7561,-98.0453,2014
3.3,"4 km W of Cherokee, Oklahoma",36.7469,-98.40799999999999,2014
3.0,"4 km W of Cherokee, Oklahoma",36.747,-98.406,2014
3.2,"8 km W of Quay, Oklahoma",36.144,-96.809,2014
3.4,"8 km W of Jet, Oklahoma",36.662,-98.28,2014
3.1,"6 km NW of Meridian, Oklahoma",35.8779,-97.3059,2014
3.3,"6 km NW of Meridian, Oklahoma",35.8782,-97.3091,2014
3.3,"2 km WNW of Jet, Oklahoma",36.675,-98.2098,2014
3.0,"6 km ESE of Orlando, Oklahoma",36.121,-97.3193,2014
3.0,"5 km NE of Jefferson, Oklahoma",36.7496,-97.7474,2014
3.9,"3 km N of Harrah, Oklahoma",35.5243,-97.1588,2014
3.5,"3 km NNE of Harrah, Oklahoma",35.524,-97.1543,2014
3.3,"6 km WNW of Meridian, Oklahoma",35.8721,-97.3092,2014
3.9,"8 km W of Jefferson, Oklahoma",36.713,-97.88799999999999,2014
3.0,"7 km WNW of Meridian, Oklahoma",35.8588,-97.3237,2014
3.1,"7 km WNW of Meridian, Oklahoma",35.858000000000004,-97.3253,2014
4.0,"7 km WNW of Meridian, Oklahoma",35.8637,-97.321,2014
3.2,"6 km WNW of Meridian, Oklahoma",35.8628,-97.3124,2014
3.4,"1 km NNW of Kremlin, Oklahoma",36.56,-97.8367,2014
3.2,"10 km SSW of Wilson, Oklahoma",34.0713,-97.46799999999999,2014
3.2,"2 km WNW of Jet, Oklahoma",36.6773,-98.2108,2014
3.0,"9 km E of Nescatunga, Oklahoma",36.7575,-98.0487,2014
3.1,"9 km W of Jefferson, Oklahoma",36.7273,-97.89299999999999,2014
3.3,"4 km NE of Jefferson, Oklahoma",36.7497,-97.7497,2014
3.3,"10 km NE of Marshall, Oklahoma",36.2157,-97.5417,2014
3.0,"12 km W of Jefferson, Oklahoma",36.7233,-97.9285,2014
3.2,"4 km SW of Braman, Oklahoma",36.894,-97.3706,2014
3.0,"9 km E of Nescatunga, Oklahoma",36.7602,-98.0515,2014
3.2,"5 km SW of Perkins, Oklahoma",35.9358,-97.0745,2014
3.0,"11 km NE of Morrison, Oklahoma",36.3842,-96.9309,2014
3.1,"9 km E of Nescatunga, Oklahoma",36.7556,-98.0476,2014
3.1,"4 km NNE of Kremlin, Oklahoma",36.5831,-97.8189,2014
3.2,"8 km ESE of Nash, Oklahoma",36.6507,-97.9586,2014
3.0,"5 km WNW of Carney, Oklahoma",35.8247,-97.0749,2014
3.2,Oklahoma,35.8858,-97.2658,2014
3.0,"6 km ESE of Wakita, Oklahoma",36.8531,-97.8543,2014
3.0,"7 km NNE of Lake Aluma, Oklahoma",35.5958,-97.4041,2014
3.0,"7 km WNW of Jet, Oklahoma",36.6833,-98.2613,2014
3.7,"10 km W of Jefferson, Oklahoma",36.7186,-97.9033,2014
3.1,"2 km NNW of Kremlin, Oklahoma",36.5649,-97.8371,2014
3.6,"7 km NW of Meridian, Oklahoma",35.8856,-97.3103,2014
3.3,"7 km NW of Meridian, Oklahoma",35.8856,-97.3125,2014
3.7,"5 km NNW of Meridian, Oklahoma",35.8863,-97.2626,2014
3.2,"6 km SSW of Renfrow, Oklahoma",36.8682,-97.6881,2014
3.0,"9 km E of Nescatunga, Oklahoma",36.7578,-98.0499,2014
3.2,"9 km E of Nescatunga, Oklahoma",36.755,-98.0469,2014
3.3,"11 km SSE of Cedar Valley, Oklahoma",35.7749,-97.4912,2014
3.1,"12 km N of Edmond, Oklahoma",35.7674,-97.4762,2014
3.5,"12 km SSE of Cedar Valley, Oklahoma",35.7683,-97.4845,2014
3.6,"12 km SSE of Cedar Valley, Oklahoma",35.7716,-97.491,2014
3.3,"5 km WSW of Nash, Oklahoma",36.6384,-98.1073,2014
3.0,"6 km SSW of Renfrow, Oklahoma",36.871,-97.694,2014
3.2,"5 km SW of Braman, Oklahoma",36.884,-97.3773,2014
3.0,"5 km NE of Hunter, Oklahoma",36.5993,-97.6136,2014
3.4,"6 km ESE of Wakita, Oklahoma",36.8512,-97.85600000000001,2014
3.3,"6 km ESE of Wakita, Oklahoma",36.8534,-97.8595,2014
3.2,"12 km SE of Cedar Valley, Oklahoma",35.7739,-97.4785,2014
3.0,"8 km W of Jefferson, Oklahoma",36.7197,-97.8843,2014
3.9,"10 km W of Jefferson, Oklahoma",36.7256,-97.90299999999999,2014
3.3,"5 km ENE of Coyle, Oklahoma",35.975,-97.1779,2014
3.1,"7 km NNE of Lake Aluma, Oklahoma",35.5994,-97.4093,2014
3.2,"5 km ENE of Coyle, Oklahoma",35.9756,-97.1794,2014
3.6,"9 km W of Jefferson, Oklahoma",36.723,-97.9006,2014
3.2,"4 km ENE of Coyle, Oklahoma",35.9772,-97.1898,2014
3.0,"9 km W of Jefferson, Oklahoma",36.721,-97.8958,2014
3.1,"5 km ENE of Coyle, Oklahoma",35.9774,-97.1813,2014
3.2,"5 km ENE of Coyle, Oklahoma",35.9758,-97.1758,2014
4.1,"7 km NE of Lake Aluma, Oklahoma",35.5956,-97.3924,2014
3.0,"7 km NNE of Lake Aluma, Oklahoma",35.5974,-97.4001,2014
3.4,"5 km ENE of Coyle, Oklahoma",35.9772,-97.1835,2014
3.0,"7 km N of Spencer, Oklahoma",35.5908,-97.374,2014
3.3,"7 km N of Spencer, Oklahoma",35.5866,-97.3804,2014
4.3,"7 km NNE of Lake Aluma, Oklahoma",35.5935,-97.3969,2014
3.5,"7 km NNE of Lake Aluma, Oklahoma",35.5925,-97.4027,2014
3.0,"8 km ENE of Medford, Oklahoma",36.8326,-97.6391,2014
3.0,"6 km ESE of Wakita, Oklahoma",36.8663,-97.8567,2014
3.3,"5 km NE of Hunter, Oklahoma",36.6037,-97.6234,2014
3.0,"0 km NE of Renfrow, Oklahoma",36.9293,-97.6495,2014
3.1,"8 km NNE of Edmond, Oklahoma",35.7155,-97.4288,2014
3.1,"8 km NNE of Edmond, Oklahoma",35.7168,-97.4282,2014
3.1,"8 km NNE of Edmond, Oklahoma",35.7188,-97.4244,2014
3.2,"8 km NNE of Edmond, Oklahoma",35.7182,-97.4267,2014
3.2,"1 km ESE of Choctaw, Oklahoma",35.4943,-97.2576,2014
3.6,"3 km ENE of Choctaw, Oklahoma",35.5032,-97.2361,2014
3.1,"8 km SSW of Boley, Oklahoma",35.4185,-96.5057,2014
3.7,"1 km ESE of Choctaw, Oklahoma",35.4929,-97.2515,2014
3.1,"5 km E of Carrier, Oklahoma",36.4797,-97.9665,2014
3.3,"7 km ENE of Carmen, Oklahoma",36.6009,-98.3799,2014
3.4,"2 km WNW of Medford, Oklahoma",36.8131,-97.7597,2014
3.0,"6 km E of Medford, Oklahoma",36.7981,-97.6673,2014
3.5,"11 km SSW of Guthrie, Oklahoma",35.7777,-97.4679,2014
3.0,"5 km SSW of Langston, Oklahoma",35.9048,-97.2834,2014
3.1,"2 km E of Choctaw, Oklahoma",35.4984,-97.2409,2014
3.4,"2 km ESE of Choctaw, Oklahoma",35.4902,-97.2458,2014
3.3,"2 km SE of Choctaw, Oklahoma",35.4815,-97.2476,2014
3.2,"1 km SE of Choctaw, Oklahoma",35.4855,-97.2545,2014
3.0,"2 km SSW of Stillwater, Oklahoma",36.0915,-97.0687,2014
3.2,"6 km NW of Mulhall, Oklahoma",36.1096,-97.445,2014
3.0,"5 km NNE of Kremlin, Oklahoma",36.5923,-97.7994,2014
3.2,"6 km E of Carney, Oklahoma",35.808,-96.9371,2014
3.2,"2 km SSW of Stillwater, Oklahoma",36.0946,-97.0702,2014
3.1,"2 km ESE of Perry, Oklahoma",36.2794,-97.2612,2014
3.1,"9 km SE of Glencoe, Oklahoma",36.161,-96.8595,2014
3.0,Oklahoma,34.429,-96.3119,2014
3.4,"12 km SE of Cedar Valley, Oklahoma",35.7762,-97.4786,2014
3.3,"6 km E of Medford, Oklahoma",36.7981,-97.6599,2014
3.1,Oklahoma,36.8762,-97.6651,2014
3.3,"10 km SSE of Glencoe, Oklahoma",36.1386,-96.8939,2014
3.0,"7 km N of Maramec, Oklahoma",36.309,-96.6745,2014
3.0,"2 km SSW of Renfrow, Oklahoma",36.9073,-97.6624,2014
3.0,"5 km ENE of Hunter, Oklahoma",36.5831,-97.6101,2014
3.9,"4 km ENE of Hunter, Oklahoma",36.5833,-97.618,2014
3.5,"3 km ENE of Hunter, Oklahoma",36.5773,-97.6271,2014
3.0,"12 km E of Red Rock, Oklahoma",36.4531,-97.0432,2014
3.2,"4 km SSW of Pond Creek, Oklahoma",36.6307,-97.82799999999999,2014
3.2,"8 km SSE of Red Rock, Oklahoma",36.3905,-97.1517,2014
3.2,"4 km S of Langston, Oklahoma",35.9039,-97.2645,2014
3.6,"6 km N of Kremlin, Oklahoma",36.6039,-97.8367,2014
3.2,"7 km NNE of Lake Aluma, Oklahoma",35.5903,-97.3994,2014
3.0,"6 km NW of Meridian, Oklahoma",35.876,-97.2988,2014
3.2,"10 km SE of Marshall, Oklahoma",36.0768,-97.5536,2014
3.1,"3 km ESE of Perry, Oklahoma",36.2757,-97.2521,2014
3.4,"6 km E of Carney, Oklahoma",35.8112,-96.9361,2014
3.1,"5 km S of Stillwater, Oklahoma",36.0656,-97.0474,2014
3.4,"4 km NNW of Hunter, Oklahoma",36.5971,-97.6807,2014
3.0,"7 km ENE of Nescatunga, Oklahoma",36.7764,-98.073,2014
3.1,"6 km N of Kremlin, Oklahoma",36.6037,-97.8342,2014
3.2,"1 km SE of Stillwater, Oklahoma",36.1057,-97.0443,2014
3.0,"10 km SE of Marshall, Oklahoma",36.0752,-97.5579,2014
3.0,"7 km E of Orlando, Oklahoma",36.1521,-97.2949,2014
3.2,"5 km N of Kremlin, Oklahoma",36.5989,-97.8271,2014
3.2,"5 km SW of Alva, Oklahoma",36.7676,-98.715,2014
3.1,"6 km NNW of Dacoma, Oklahoma",36.7133,-98.5923,2014
3.3,"7 km N of Spencer, Oklahoma",35.5935,-97.3795,2014
3.2,"6 km N of Kremlin, Oklahoma",36.6033,-97.8421,2014
3.3,"12 km SSW of Guthrie, Oklahoma",35.7724,-97.4718,2014
3.0,"12 km SE of Cedar Valley, Oklahoma",35.7717,-97.4829,2014
3.7,"12 km SE of Cedar Valley, Oklahoma",35.774,-97.4821,2014
3.8,"3 km ESE of Perry, Oklahoma",36.2777,-97.2517,2014
3.6,"3 km WNW of Jet, Oklahoma",36.6797,-98.21700000000001,2014
3.1,"12 km SE of Cedar Valley, Oklahoma",35.7751,-97.4839,2014
3.5,"12 km SE of Cedar Valley, Oklahoma",35.7712,-97.4831,2014
3.4,"12 km SE of Cedar Valley, Oklahoma",35.7698,-97.4793,2014
3.3,"5 km NNW of Meridian, Oklahoma",35.8899,-97.2681,2014
3.6,"4 km ESE of Perry, Oklahoma",36.274,-97.2478,2014
3.0,"12 km N of Edmond, Oklahoma",35.7673,-97.4814,2014
3.0,"6 km NNW of Meridian, Oklahoma",35.8922,-97.2738,2014
3.1,"4 km E of Morrison, Oklahoma",36.2889,-96.9539,2014
3.7,"5 km E of Morrison, Oklahoma",36.2894,-96.95200000000001,2014
3.1,"5 km E of Morrison, Oklahoma",36.2888,-96.95100000000001,2014
3.5,"11 km SE of Cedar Valley, Oklahoma",35.7809,-97.4845,2014
3.4,"12 km SE of Cedar Valley, Oklahoma",35.7689,-97.4827,2014
3.2,"12 km SE of Cedar Valley, Oklahoma",35.7772,-97.4827,2014
4.0,"12 km SE of Cedar Valley, Oklahoma",35.7745,-97.4826,2014
3.2,"7 km SSE of Red Rock, Oklahoma",36.3944,-97.1483,2014
3.2,"13 km SSE of Prague, Oklahoma",35.3745,-96.63799999999999,2014
3.0,"12 km SE of Cedar Valley, Oklahoma",35.7766,-97.48299999999999,2014
3.2,"6 km SSW of Langston, Oklahoma",35.8937,-97.2926,2014
3.1,"6 km SSW of Langston, Oklahoma",35.8927,-97.2932,2014
4.2,"6 km NNW of Meridian, Oklahoma",35.8913,-97.2752,2014
3.0,"2 km ESE of Morrison, Oklahoma",36.2853,-96.9806,2014
3.4,"6 km SSE of Byron, Oklahoma",36.8409,-98.2775,2014
3.1,"5 km NNW of Meridian, Oklahoma",35.8893,-97.2706,2014
3.8,"5 km NNW of Meridian, Oklahoma",35.8902,-97.2691,2014
3.0,"5 km S of Langston, Oklahoma",35.8928,-97.2676,2014
3.8,"2 km S of Marshall, Oklahoma",36.1312,-97.6308,2014
3.0,"10 km SE of Marshall, Oklahoma",36.0788,-97.5462,2014
3.1,"6 km NNW of Meridian, Oklahoma",35.8887,-97.2837,2014
3.0,"5 km SSW of Langston, Oklahoma",35.8949,-97.26799999999999,2014
3.1,"5 km NNW of Meridian, Oklahoma",35.8913,-97.2734,2014
3.5,"5 km SSW of Langston, Oklahoma",35.8941,-97.2682,2014
3.1,"3 km WNW of Jet, Oklahoma",36.6805,-98.2169,2014
3.1,Oklahoma,36.4478,-97.0683,2014
3.3,"5 km NNW of Meridian, Oklahoma",35.8905,-97.2703,2014
3.0,"1 km E of Choctaw, Oklahoma",35.495,-97.2503,2014
3.3,"6 km NNE of Hunter, Oklahoma",36.6221,-97.6348,2014
3.2,"5 km NW of Meridian, Oklahoma",35.8842,-97.285,2014
3.0,"5 km S of Langston, Oklahoma",35.8993,-97.2614,2014
3.0,"5 km NNW of Meridian, Oklahoma",35.887,-97.2621,2014
3.2,"3 km ESE of Carney, Oklahoma",35.794000000000004,-96.978,2014
4.1,"3 km SSW of Marshall, Oklahoma",36.1255,-97.6398,2014
3.4,"2 km SSW of Marshall, Oklahoma",36.13,-97.6359,2014
3.9,"2 km S of Marshall, Oklahoma",36.1352,-97.6257,2014
3.3,"2 km S of Marshall, Oklahoma",36.1317,-97.62799999999999,2014
3.3,"1 km S of Marshall, Oklahoma",36.1371,-97.624,2014
3.3,"3 km SSW of Marshall, Oklahoma",36.125,-97.64399999999999,2014
4.2,"2 km S of Marshall, Oklahoma",36.1309,-97.6291,2014
3.3,"3 km SSW of Marshall, Oklahoma",36.1288,-97.6404,2014
3.0,"2 km ESE of Choctaw, Oklahoma",35.4911,-97.2465,2014
3.5,"3 km SSW of Marshall, Oklahoma",36.1288,-97.6438,2014
3.4,"2 km ESE of Choctaw, Oklahoma",35.4923,-97.2471,2014
3.1,"2 km ESE of Choctaw, Oklahoma",35.4906,-97.2415,2014
3.2,"8 km SW of Glencoe, Oklahoma",36.1673,-96.9819,2014
3.1,"3 km SSW of Marshall, Oklahoma",36.1257,-97.6329,2014
3.2,"6 km SSW of Langston, Oklahoma",35.897,-97.286,2014
3.0,"12 km NW of Edmond, Oklahoma",35.7427,-97.5558,2014
3.0,"2 km NNE of Stroud, Oklahoma",35.7693,-96.6517,2014
3.3,"6 km W of Deer Creek, Oklahoma",36.8124,-97.5915,2014
3.0,"8 km N of Hunter, Oklahoma",36.638000000000005,-97.661,2014
3.9,"6 km NW of Meridian, Oklahoma",35.888000000000005,-97.29899999999999,2014
3.1,"6 km NW of Meridian, Oklahoma",35.888000000000005,-97.29,2014
3.0,"6 km NNW of Meridian, Oklahoma",35.891999999999996,-97.279,2014
3.1,"5 km SSW of Langston, Oklahoma",35.896,-97.27,2014
3.0,"10 km SE of Marshall, Oklahoma",36.0796,-97.5493,2014
3.3,"2 km NNE of Kremlin, Oklahoma",36.5675,-97.8247,2014
3.3,"5 km NNW of Meridian, Oklahoma",35.891,-97.275,2014
3.1,"8 km N of Hunter, Oklahoma",36.6376,-97.6716,2014
3.4,"7 km NW of Agra, Oklahoma",35.949,-96.91799999999999,2014
3.1,"10 km SE of Marshall, Oklahoma",36.079,-97.5501,2014
3.1,"10 km SE of Marshall, Oklahoma",36.0765,-97.5495,2014
3.1,"4 km N of Hunter, Oklahoma",36.6079,-97.652,2014
3.0,"10 km SE of Marshall, Oklahoma",36.0799,-97.5474,2014
3.1,"6 km SSW of Langston, Oklahoma",35.893,-97.275,2014
3.4,"1 km ENE of Nicoma Park, Oklahoma",35.496,-97.307,2014
3.0,"7 km N of Hunter, Oklahoma",36.632,-97.669,2014
3.1,"8 km NW of Perkins, Oklahoma",36.02,-97.11,2014
3.4,"6 km NNW of Meridian, Oklahoma",35.89,-97.28200000000001,2014
3.5,"11 km S of Glencoe, Oklahoma",36.1251,-96.9075,2014
3.0,"2 km ESE of Choctaw, Oklahoma",35.4919,-97.2474,2014
3.3,"3 km ESE of Carney, Oklahoma",35.796,-96.976,2014
3.1,"6 km NNW of Meridian, Oklahoma",35.89,-97.281,2014
3.0,"6 km NNW of Meridian, Oklahoma",35.889,-97.28399999999999,2014
3.3,"7 km N of Spencer, Oklahoma",35.593,-97.383,2014
3.0,"9 km ESE of Marland, Oklahoma",36.5442,-97.0499,2014
3.5,"6 km SSW of Warwick, Oklahoma",35.635999999999996,-97.041,2014
3.4,"8 km ESE of Marland, Oklahoma",36.5438,-97.0616,2014
3.2,"9 km E of Red Rock, Oklahoma",36.4476,-97.0735,2014
3.0,"5 km NNE of Kremlin, Oklahoma",36.5906,-97.8097,2014
3.4,"9 km E of Pond Creek, Oklahoma",36.675,-97.693,2014
3.0,"4 km NNE of Kremlin, Oklahoma",36.5865,-97.8125,2014
3.2,"6 km SSE of Tryon, Oklahoma",35.817,-96.943,2014
3.1,"7 km SW of Glencoe, Oklahoma",36.171,-96.9786,2014
3.3,"6 km ESE of Mulhall, Oklahoma",36.036,-97.34100000000001,2014
3.0,"7 km ESE of Mulhall, Oklahoma",36.0353,-97.3362,2014
3.2,"7 km SW of Glencoe, Oklahoma",36.175,-96.98100000000001,2014
3.0,"2 km SW of Stillwater, Oklahoma",36.103,-97.081,2014
3.1,"11 km SSW of Guthrie, Oklahoma",35.781,-97.4745,2014
3.2,"3 km ESE of Wakita, Oklahoma",36.8695,-97.8886,2014
3.1,"11 km SSW of Guthrie, Oklahoma",35.777,-97.46600000000001,2014
3.2,"12 km SSW of Guthrie, Oklahoma",35.77,-97.459,2014
3.4,"11 km SSW of Guthrie, Oklahoma",35.777,-97.46700000000001,2014
3.0,"12 km SSW of Guthrie, Oklahoma",35.775,-97.475,2014
3.1,"12 km SSW of Guthrie, Oklahoma",35.772,-97.463,2014
3.2,"11 km SSW of Guthrie, Oklahoma",35.777,-97.46600000000001,2014
3.8,"12 km SSW of Guthrie, Oklahoma",35.775999999999996,-97.469,2014
3.3,"11 km SSW of Guthrie, Oklahoma",35.781,-97.477,2014
3.1,"11 km SE of Cedar Valley, Oklahoma",35.7818,-97.4807,2014
3.0,"12 km SSW of Guthrie, Oklahoma",35.7756,-97.4693,2014
3.4,"9 km E of Manchester, Oklahoma",36.9963,-97.9271,2014
3.0,"7 km ESE of Orlando, Oklahoma",36.1265,-97.2952,2014
3.0,"6 km N of Medford, Oklahoma",36.8657,-97.7345,2014
3.5,"6 km SSE of Tryon, Oklahoma",35.8162,-96.9324,2014
4.1,"6 km SSW of Langston, Oklahoma",35.893,-97.292,2014
3.3,"5 km E of Cherokee, Oklahoma",36.7464,-98.2949,2014
3.5,"3 km NNW of Medford, Oklahoma",36.8361,-97.7503,2014
3.0,"6 km ESE of Orlando, Oklahoma",36.1286,-97.3101,2014
3.6,"6 km NNW of Agra, Oklahoma",35.9505,-96.9074,2014
3.1,"2 km WSW of Jet, Oklahoma",36.6532,-98.2081,2014
3.2,"6 km NW of Agra, Oklahoma",35.946999999999996,-96.9153,2014
3.2,"6 km NNW of Agra, Oklahoma",35.943000000000005,-96.90799999999999,2014
3.0,"6 km NNW of Agra, Oklahoma",35.9446,-96.9111,2014
3.0,"8 km NE of Lake Aluma, Oklahoma",35.6,-97.389,2014
3.1,"4 km WNW of Lamar, Oklahoma",35.1097,-96.1792,2014
3.0,"6 km SSE of Tryon, Oklahoma",35.8184,-96.9338,2014
3.8,"8 km SSE of Sparks, Oklahoma",35.5421,-96.773,2014
